"Plot Title: Rollinson_HH115"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 9663853, SEN S/N: 2445097)","Water Content, m³/m³ (LGR S/N: 9663853, SEN S/N: 9673985)","PAR, µmol/m²/s (LGR S/N: 9663853, SEN S/N: 9680258)","Temp, °F (LGR S/N: 9663853, SEN S/N: 10448529)","RH, % (LGR S/N: 9663853, SEN S/N: 10448529)"
132,05/28/19 10:17:23 PM,58.755,0.4230,1.2,52.686,97.300
133,05/28/19 11:17:23 PM,58.411,0.4295,1.2,52.597,98.600
134,05/29/19 12:17:23 AM,58.023,0.4375,1.2,52.423,99.100
135,05/29/19 01:17:23 AM,57.463,0.4375,1.2,52.817,99.500
136,05/29/19 02:17:23 AM,57.247,0.4375,1.2,53.253,99.700
137,05/29/19 03:17:23 AM,57.117,0.4375,1.2,54.343,100.000
138,05/29/19 04:17:23 AM,56.988,0.4375,1.2,55.038,100.000
139,05/29/19 05:17:23 AM,56.901,0.4368,1.2,53.908,100.000
140,05/29/19 06:17:23 AM,56.858,0.4361,1.2,53.472,100.000
141,05/29/19 07:17:23 AM,56.772,0.4354,8.7,54.777,100.000
142,05/29/19 08:17:23 AM,56.728,0.4339,21.2,57.031,100.000
143,05/29/19 09:17:23 AM,56.728,0.4281,33.7,59.099,100.000
144,05/29/19 10:17:23 AM,56.815,0.4237,48.7,61.205,100.000
145,05/29/19 11:17:23 AM,56.988,0.4179,93.7,66.686,100.000
146,05/29/19 12:17:23 PM,57.290,0.4143,131.2,68.956,91.200
147,05/29/19 01:17:23 PM,57.765,0.4099,73.7,69.942,86.000
148,05/29/19 02:17:23 PM,58.195,0.4056,61.2,71.490,82.700
149,05/29/19 03:17:23 PM,58.582,0.4027,53.7,72.783,83.100
150,05/29/19 04:17:23 PM,58.885,0.4012,38.7,71.620,81.200
151,05/29/19 05:17:23 PM,59.185,0.3990,28.7,71.274,81.500
152,05/29/19 06:17:23 PM,59.401,0.3983,16.2,70.502,81.300
153,05/29/19 07:17:23 PM,59.529,0.3969,3.7,68.185,87.300
154,05/29/19 08:17:23 PM,59.616,0.3961,1.2,64.332,87.100
155,05/29/19 09:17:23 PM,59.572,0.3925,1.2,61.677,87.700
156,05/29/19 10:17:23 PM,59.486,0.3903,1.2,60.561,90.500
157,05/29/19 11:17:23 PM,59.358,0.3867,1.2,59.702,93.300
158,05/30/19 12:17:23 AM,59.185,0.3860,1.2,59.142,94.800
159,05/30/19 01:17:23 AM,59.014,0.3860,1.2,59.229,95.800
160,05/30/19 02:17:23 AM,58.885,0.3845,1.2,59.358,96.100
161,05/30/19 03:17:23 AM,58.755,0.3903,1.2,60.561,97.400
162,05/30/19 04:17:23 AM,58.669,0.3961,1.2,60.089,98.600
163,05/30/19 05:17:23 AM,58.582,0.4136,1.2,59.572,99.100
164,05/30/19 06:17:23 AM,58.541,0.4107,1.2,59.142,99.300
165,05/30/19 07:17:23 AM,58.498,0.4070,3.7,59.659,99.600
166,05/30/19 08:17:23 AM,58.455,0.4041,21.2,61.506,99.800
167,05/30/19 09:17:23 AM,58.455,0.4005,83.7,63.819,99.900
168,05/30/19 10:17:23 AM,58.582,0.3990,231.2,66.729,98.400
169,05/30/19 11:17:23 AM,58.971,0.3969,68.7,67.413,90.100
170,05/30/19 12:17:23 PM,59.272,0.3954,168.7,71.748,84.700
171,05/30/19 01:17:23 PM,59.572,0.3940,48.7,70.930,82.600
172,05/30/19 02:17:23 PM,59.830,0.3925,36.2,72.351,81.100
173,05/30/19 03:17:23 PM,60.089,0.3881,41.2,74.120,75.400
174,05/30/19 04:17:23 PM,60.346,0.3867,63.7,74.424,71.900
175,05/30/19 05:17:23 PM,60.561,0.3852,18.7,73.731,68.100
176,05/30/19 06:17:23 PM,60.733,0.3845,8.7,70.887,72.700
177,05/30/19 07:17:23 PM,60.818,0.3816,3.7,68.956,76.500
178,05/30/19 08:17:23 PM,60.818,0.3809,1.2,66.772,78.400
179,05/30/19 09:17:23 PM,60.733,0.3802,1.2,63.133,86.700
180,05/30/19 10:17:23 PM,60.647,0.3802,1.2,61.547,90.100
181,05/30/19 11:17:23 PM,60.474,0.3794,1.2,60.948,92.300
182,05/31/19 12:17:23 AM,60.346,0.3794,1.2,59.659,94.100
183,05/31/19 01:17:23 AM,60.132,0.3787,1.2,58.798,95.500
184,05/31/19 02:17:23 AM,59.959,0.3780,1.2,57.893,96.600
185,05/31/19 03:17:23 AM,59.788,0.3780,1.2,57.765,97.300
186,05/31/19 04:17:23 AM,59.616,0.3773,1.2,57.290,97.800
187,05/31/19 05:17:23 AM,59.445,0.3773,1.2,59.916,98.300
188,05/31/19 06:17:23 AM,59.315,0.3773,1.2,60.390,98.000
189,05/31/19 07:17:23 AM,59.185,0.3773,8.7,61.590,97.800
190,05/31/19 08:17:23 AM,59.142,0.3773,21.2,64.204,97.200
191,05/31/19 09:17:23 AM,59.185,0.3765,41.2,67.071,94.300
192,05/31/19 10:17:23 AM,59.315,0.3765,121.2,71.146,88.200
193,05/31/19 11:17:23 AM,59.616,0.3758,98.7,74.338,81.600
194,05/31/19 12:17:23 PM,60.003,0.3743,206.2,75.942,75.400
195,05/31/19 01:17:23 PM,60.433,0.3736,86.2,77.378,68.400
196,05/31/19 02:17:23 PM,60.948,0.3743,43.7,77.553,66.100
197,05/31/19 03:17:23 PM,61.290,0.3722,46.2,77.727,67.300
198,05/31/19 04:17:23 PM,61.547,0.3714,41.2,77.247,65.800
199,05/31/19 05:17:23 PM,61.761,0.3700,21.2,76.550,67.200
200,05/31/19 06:17:23 PM,61.891,0.3693,11.2,75.853,66.700
201,05/31/19 07:17:23 PM,61.934,0.3685,6.2,74.727,69.800
202,05/31/19 08:17:23 PM,61.934,0.3685,1.2,72.739,73.000
203,05/31/19 09:17:23 PM,61.934,0.3685,1.2,71.661,77.900
204,05/31/19 10:17:23 PM,61.891,0.3678,1.2,70.243,78.200
205,05/31/19 11:17:23 PM,61.804,0.3678,1.2,69.129,82.300
206,06/01/19 12:17:23 AM,61.720,0.3685,1.2,68.013,85.200
207,06/01/19 01:17:23 AM,61.590,0.3664,1.2,67.071,87.300
208,06/01/19 02:17:23 AM,61.506,0.3664,1.2,66.258,89.000
209,06/01/19 03:17:23 AM,61.419,0.3678,1.2,65.615,90.500
210,06/01/19 04:17:23 AM,61.290,0.3664,1.2,64.717,91.400
211,06/01/19 05:17:23 AM,61.205,0.3664,1.2,64.375,92.600
212,06/01/19 06:17:23 AM,61.119,0.3664,1.2,64.418,93.200
213,06/01/19 07:17:23 AM,60.991,0.3649,3.7,64.931,93.400
214,06/01/19 08:17:23 AM,60.948,0.3635,11.2,66.472,93.400
215,06/01/19 09:17:23 AM,60.904,0.3635,21.2,68.828,91.600
216,06/01/19 10:17:23 AM,60.948,0.3635,111.2,72.912,86.000
217,06/01/19 11:17:23 AM,61.162,0.3627,88.7,75.290,79.600
218,06/01/19 12:17:23 PM,61.462,0.3620,168.7,78.645,75.700
219,06/01/19 01:17:23 PM,61.848,0.3613,61.2,74.338,72.000
220,06/01/19 02:17:23 PM,62.191,0.3642,46.2,70.502,74.000
221,06/01/19 03:17:23 PM,62.362,0.3605,31.2,68.742,77.800
222,06/01/19 04:17:23 PM,62.362,0.3605,31.2,72.783,88.400
223,06/01/19 05:17:23 PM,62.406,0.3598,21.2,76.158,78.700
224,06/01/19 06:17:23 PM,62.447,0.3598,16.2,64.503,72.500
225,06/01/19 07:17:23 PM,62.447,0.3591,6.2,63.732,80.100
226,06/01/19 08:17:23 PM,62.276,0.3591,1.2,61.720,82.400
227,06/01/19 09:17:23 PM,62.105,0.3591,1.2,60.604,87.900
228,06/01/19 10:17:23 PM,61.848,0.3584,1.2,56.469,90.700
229,06/01/19 11:17:23 PM,61.547,0.3584,1.2,54.909,89.300
230,06/02/19 12:17:23 AM,61.248,0.3584,1.2,54.387,81.900
231,06/02/19 01:17:23 AM,60.904,0.3584,1.2,53.602,85.300
232,06/02/19 02:17:23 AM,60.604,0.3576,1.2,53.820,86.500
233,06/02/19 03:17:23 AM,60.303,0.3584,1.2,54.561,85.400
234,06/02/19 04:17:23 AM,60.089,0.3576,1.2,51.852,84.800
235,06/02/19 05:17:23 AM,59.830,0.3584,1.2,51.764,90.800
236,06/02/19 06:17:23 AM,59.572,0.3584,1.2,51.589,93.900
237,06/02/19 07:17:23 AM,59.358,0.3576,6.2,54.952,94.700
238,06/02/19 08:17:23 AM,59.185,0.3584,13.7,58.325,87.000
239,06/02/19 09:17:23 AM,59.099,0.3584,66.2,62.447,79.700
240,06/02/19 10:17:23 AM,59.142,0.3576,301.2,65.188,73.300
241,06/02/19 11:17:23 AM,59.401,0.3576,113.7,66.985,65.400
242,06/02/19 12:17:23 PM,59.659,0.3576,263.7,68.527,62.400
243,06/02/19 01:17:23 PM,59.959,0.3569,43.7,68.443,51.500
244,06/02/19 02:17:23 PM,60.303,0.3555,28.7,69.514,46.600
245,06/02/19 03:17:23 PM,60.474,0.3555,33.7,68.571,42.500
246,06/02/19 04:17:23 PM,60.517,0.3540,31.2,69.514,44.500
247,06/02/19 05:17:23 PM,60.561,0.3540,13.7,65.788,50.100
248,06/02/19 06:17:23 PM,60.561,0.3540,8.7,64.418,53.800
249,06/02/19 07:17:23 PM,60.474,0.3533,3.7,62.791,52.800
250,06/02/19 08:17:23 PM,60.346,0.3533,1.2,60.132,55.000
251,06/02/19 09:17:23 PM,60.174,0.3533,1.2,56.772,63.600
252,06/02/19 10:17:23 PM,60.003,0.3533,1.2,54.430,70.500
253,06/02/19 11:17:23 PM,59.745,0.3526,1.2,53.559,76.400
254,06/03/19 12:17:23 AM,59.486,0.3526,1.2,53.865,74.100
255,06/03/19 01:17:23 AM,59.229,0.3526,1.2,53.253,67.400
256,06/03/19 02:17:23 AM,59.014,0.3526,1.2,50.974,68.700
257,06/03/19 03:17:23 AM,58.712,0.3526,1.2,49.649,72.200
258,06/03/19 04:17:23 AM,58.455,0.3526,1.2,49.338,75.900
259,06/03/19 05:17:23 AM,58.195,0.3526,1.2,50.356,78.600
260,06/03/19 06:17:23 AM,57.979,0.3540,1.2,51.501,77.200
261,06/03/19 07:17:23 AM,57.807,0.3504,8.7,52.992,74.700
262,06/03/19 08:17:23 AM,57.679,0.3511,11.2,54.691,72.300
263,06/03/19 09:17:23 AM,57.592,0.3504,38.7,57.765,68.100
264,06/03/19 10:17:23 AM,57.592,0.3504,203.7,60.647,59.600
265,06/03/19 11:17:23 AM,57.765,0.3496,108.7,62.233,54.400
266,06/03/19 12:17:23 PM,57.979,0.3489,211.2,64.546,51.000
267,06/03/19 01:17:23 PM,58.239,0.3482,48.7,66.043,50.800
268,06/03/19 02:17:23 PM,58.582,0.3475,41.2,67.372,50.800
269,06/03/19 03:17:23 PM,58.798,0.3475,36.2,67.885,51.400
270,06/03/19 04:17:23 PM,58.971,0.3475,28.7,66.772,57.300
271,06/03/19 05:17:23 PM,59.099,0.3467,21.2,65.959,58.700
272,06/03/19 06:17:23 PM,59.142,0.3460,13.7,64.033,56.900
273,06/03/19 07:17:23 PM,59.142,0.3460,6.2,61.419,57.400
274,06/03/19 08:17:23 PM,59.099,0.3460,1.2,58.455,58.500
275,06/03/19 09:17:23 PM,58.971,0.3460,1.2,56.512,60.800
276,06/03/19 10:17:23 PM,58.798,0.3460,1.2,55.819,64.300
277,06/03/19 11:17:23 PM,58.626,0.3460,1.2,55.256,70.500
278,06/04/19 12:17:23 AM,58.455,0.3460,1.2,54.952,73.500
279,06/04/19 01:17:23 AM,58.282,0.3453,1.2,56.944,76.700
280,06/04/19 02:17:23 AM,58.152,0.3460,1.2,57.420,78.300
281,06/04/19 03:17:23 AM,58.066,0.3453,1.2,58.842,79.500
282,06/04/19 04:17:23 AM,57.979,0.3453,1.2,61.848,79.600
283,06/04/19 05:17:23 AM,57.979,0.3453,1.2,62.620,78.300
284,06/04/19 06:17:23 AM,57.979,0.3453,1.2,63.347,77.800
285,06/04/19 07:17:23 AM,58.023,0.3453,3.7,63.390,79.000
286,06/04/19 08:17:23 AM,58.066,0.3446,6.2,62.748,79.800
287,06/04/19 09:17:23 AM,58.152,0.3467,1.2,58.712,86.300
288,06/04/19 10:17:23 AM,58.152,0.3576,1.2,57.807,94.200
289,06/04/19 11:17:23 AM,58.152,0.3656,8.7,59.659,96.400
290,06/04/19 12:17:23 PM,58.152,0.3649,46.2,63.689,97.100
291,06/04/19 01:17:23 PM,58.239,0.3635,31.2,66.857,96.200
292,06/04/19 02:17:23 PM,58.455,0.3627,43.7,73.386,79.500
293,06/04/19 03:17:23 PM,58.755,0.3613,53.7,76.289,63.400
294,06/04/19 04:17:23 PM,59.099,0.3591,28.7,75.508,60.200
295,06/04/19 05:17:23 PM,59.401,0.3584,21.2,77.160,63.600
296,06/04/19 06:17:23 PM,59.702,0.3576,11.2,77.464,65.300
297,06/04/19 07:17:23 PM,59.959,0.3569,3.7,77.859,67.600
298,06/04/19 08:17:23 PM,60.174,0.3562,1.2,74.813,71.700
299,06/04/19 09:17:23 PM,60.303,0.3562,1.2,70.543,77.800
300,06/04/19 10:17:23 PM,60.433,0.3555,1.2,69.514,86.300
301,06/04/19 11:17:23 PM,60.474,0.3555,1.2,68.356,89.200
302,06/05/19 12:17:23 AM,60.474,0.3555,1.2,68.142,90.800
303,06/05/19 01:17:23 AM,60.474,0.3729,1.2,68.871,90.700
304,06/05/19 02:17:23 AM,60.604,0.4237,1.2,68.571,96.300
305,06/05/19 03:17:23 AM,60.818,0.4150,1.2,67.627,97.500
306,06/05/19 04:17:23 AM,60.904,0.4070,1.2,67.114,98.100
307,06/05/19 05:17:23 AM,60.948,0.4143,1.2,65.316,98.500
308,06/05/19 06:17:23 AM,60.948,0.4136,1.2,64.503,98.900
309,06/05/19 07:17:23 AM,60.948,0.4121,3.7,64.418,99.200
310,06/05/19 08:17:23 AM,60.904,0.4063,8.7,65.487,99.500
311,06/05/19 09:17:23 AM,60.904,0.3998,71.2,67.114,99.500
312,06/05/19 10:17:23 AM,60.991,0.3954,333.7,71.447,99.200
313,06/05/19 11:17:23 AM,61.376,0.3925,131.2,74.597,87.700
314,06/05/19 12:17:23 PM,61.761,0.3903,138.7,75.767,85.200
315,06/05/19 01:17:23 PM,62.105,0.3889,46.2,75.853,83.800
316,06/05/19 02:17:23 PM,62.406,0.3874,36.2,77.770,78.400
317,06/05/19 03:17:23 PM,62.620,0.3816,21.2,78.296,73.600
318,06/05/19 04:17:23 PM,62.834,0.3787,23.7,78.076,72.500
319,06/05/19 05:17:23 PM,63.005,0.3765,16.2,77.815,71.800
320,06/05/19 06:17:23 PM,63.133,0.3758,8.7,76.636,73.300
321,06/05/19 07:17:23 PM,63.219,0.3751,3.7,71.748,76.300
322,06/05/19 08:17:23 PM,63.219,0.3743,1.2,67.798,83.300
323,06/05/19 09:17:23 PM,63.090,0.3736,1.2,64.717,87.600
324,06/05/19 10:17:23 PM,62.919,0.3729,1.2,62.490,91.200
325,06/05/19 11:17:23 PM,62.704,0.3714,1.2,61.977,93.900
326,06/06/19 12:17:23 AM,62.490,0.3714,1.2,60.818,95.200
327,06/06/19 01:17:23 AM,62.276,0.3700,1.2,59.529,95.900
328,06/06/19 02:17:23 AM,62.062,0.3693,1.2,58.798,96.600
329,06/06/19 03:17:23 AM,61.848,0.3693,1.2,59.445,97.300
330,06/06/19 04:17:23 AM,61.633,0.3685,1.2,58.928,98.000
331,06/06/19 05:17:23 AM,61.419,0.3685,1.2,58.239,98.400
332,06/06/19 06:17:23 AM,61.248,0.3685,1.2,58.971,98.600
333,06/06/19 07:17:23 AM,61.119,0.3685,8.7,60.561,98.500
334,06/06/19 08:17:23 AM,60.991,0.3678,16.2,63.475,96.600
335,06/06/19 09:17:23 AM,60.948,0.3671,33.7,66.686,91.500
336,06/06/19 10:17:23 AM,61.032,0.3671,126.2,68.785,87.800
337,06/06/19 11:17:23 AM,61.205,0.3664,43.7,70.587,84.300
338,06/06/19 12:17:23 PM,61.376,0.3656,66.2,72.136,82.500
339,06/06/19 01:17:23 PM,61.590,0.3656,46.2,72.610,80.600
340,06/06/19 02:17:23 PM,61.804,0.3649,38.7,73.299,77.300
341,06/06/19 03:17:23 PM,61.977,0.3642,31.2,73.515,78.000
342,06/06/19 04:17:23 PM,62.191,0.3635,58.7,74.770,75.300
343,06/06/19 05:17:23 PM,62.319,0.3627,13.7,73.256,74.900
344,06/06/19 06:17:23 PM,62.447,0.3627,8.7,72.567,76.300
345,06/06/19 07:17:23 PM,62.533,0.3620,3.7,71.103,77.600
346,06/06/19 08:17:23 PM,62.533,0.3613,1.2,69.343,79.300
347,06/06/19 09:17:23 PM,62.490,0.3591,1.2,67.199,82.300
348,06/06/19 10:17:23 PM,62.447,0.3598,1.2,63.604,86.600
349,06/06/19 11:17:23 PM,62.319,0.3584,1.2,59.358,91.200
350,06/07/19 12:17:23 AM,62.148,0.3591,1.2,58.239,94.700
351,06/07/19 01:17:23 AM,61.891,0.3591,1.2,57.549,96.300
352,06/07/19 02:17:23 AM,61.677,0.3584,1.2,56.340,96.800
353,06/07/19 03:17:23 AM,61.462,0.3584,1.2,55.819,97.100
354,06/07/19 04:17:23 AM,61.205,0.3584,1.2,55.776,97.400
355,06/07/19 05:17:23 AM,60.991,0.3584,1.2,55.515,96.900
356,06/07/19 06:17:23 AM,60.775,0.3584,1.2,55.256,94.700
357,06/07/19 07:17:23 AM,60.604,0.3584,3.7,58.755,94.000
